560001, 1, 1
560002, 1, 1
560003, 1, 1
560004, 1, 1
560005, 1, 1
560006, 1, 1
560007, 1, 1
560008, 1, 1
560009, 1, 1
560010, 1, 1
560011, 1, 1
560012, 1, 1
560013, 8, 1
560014, 1, 1
560015, 1, 1
560016, 1, 1
560017, 1, 1
560018, 1, 1
560019, 1, 1
560020, 1, 1
560021, 1, 1
560022, 1, 1
560023, 1, 1
560024, 1, 1
560025, 1, 1
560026, 1, 1
560027, 1, 1
560028, 1, 1
560029, 1, 1
560030, 1, 1
560031, 1, 1
560032, 1, 1
560033, 1, 1
560034, 1, 1
560035, 1, 1
560036, 1, 1
560037, 1, 1
560038, 1, 1
560039, 1, 1
560040, 1, 1
560041, 1, 1
560042, 1, 1
560043, 1, 1
560044, 1, 1
560045, 1, 1
560046, 1, 1
560047, 1, 1
560048, 1, 1
560049, 1, 1
560050, 1, 1
560051, 1, 1
560052, 8, 1
560053, 1, 1
560054, 1, 1
560055, 1, 1
560056, 1, 1
560057, 1, 1
560058, 1, 1
560059, 1, 1
560060, 1, 1
560061, 1, 1
560062, 8, 1
560063, 1, 1
560064, 1, 1
560065, 1, 1
560066, 1, 1
560067, 1, 1
560068, 1, 1
560069, 1, 1
560070, 1, 1
560071, 1, 1
560072, 1, 1
560073, 1, 1
560074, 1, 1
560075, 1, 1
560076, 1, 1
560077, 1, 1
560078, 1, 1
560079, 1, 1
560080, 1, 1
560081, 1, 1
560082, 1, 1
560083, 1, 1
560084, 1, 1
560085, 1, 1
560086, 1, 1
560087, 1, 1
560088, 1, 1
560089, 8, 1
560090, 1, 1
560091, 1, 1
560092, 1, 1
560093, 1, 1
560094, 1, 1
560095, 1, 1
560096, 1, 1
560097, 1, 1
560098, 1, 1
560099, 1, 1
560100, 1, 1
560101, 1, 1
560102, 1, 1
560103, 1, 1
560104, 1, 1
560105, 8, 1
560106, 1, 1
560107, 1, 1
560108, 1, 1
560109, 1, 1
560110, 8, 1
560111, 1, 1
560112, 1, 1
560113, 1, 1
560114, 1, 1
560115, 1, 1
560116, 1, 1
560117, 1, 1
560118, 1, 1
560119, 1, 1
560120, 1, 1
560121, 1, 1
560122, 1, 1
560123, 1, 1
560124, 1, 1
560125, 1, 1
560126, 1, 1
560127, 1, 1
560128, 8, 1
560129, 1, 1
560130, 1, 1
560131, 1, 1
560132, 1, 1
560133, 1, 1
560134, 1, 1
560135, 8, 1
560136, 1, 1
560137, 1, 1
560138, 1, 1
560139, 1, 1
560140, 1, 1
560141, 1, 1
560142, 1, 1
560143, 1, 1
560144, 1, 1
560145, 1, 1
560146, 1, 1
560147, 1, 1
560148, 1, 1
560149, 1, 1
560150, 1, 1
560151, 1, 1
560152, 1, 1
560153, 8, 1
560154, 1, 1
560155, 1, 1
560156, 1, 1
560157, 1, 1
560158, 1, 1
560159, 1, 1
560160, 1, 1
560161, 1, 1
560162, 1, 1
560163, 1, 1
560164, 1, 1
560165, 1, 1
560166, 1, 1
560167, 8, 1
560168, 1, 1
560169, 1, 1
560170, 8, 1
560171, 1, 1
560172, 8, 1
560173, 1, 1
560174, 1, 1
560175, 1, 1
560176, 1, 1
560177, 1, 1
560178, 1, 1
560179, 1, 1
560180, 1, 1
560181, 1, 1
560182, 1, 1
560183, 1, 1
560184, 8, 1
560185, 1, 1
560186, 1, 1
560187, 1, 1
560188, 1, 1
560189, 1, 1
560190, 1, 1
560191, 1, 1
560192, 1, 1
560193, 1, 1
560194, 1, 1
560195, 1, 1
560196, 1, 1
560197, 1, 1
560198, 1, 1
560199, 1, 1
560200, 1, 1
560201, 1, 1
560202, 1, 1
560203, 1, 1
560204, 1, 1
560205, 1, 1
560206, 1, 1
560207, 1, 1
560208, 1, 1
560209, 1, 1
560210, 1, 1
560211, 1, 1
560212, 1, 1
560213, 1, 1
560214, 1, 1
560215, 1, 1
560216, 1, 1
560217, 1, 1
560218, 1, 1
560219, 1, 1
560220, 1, 1
560221, 1, 1
560222, 1, 1
560223, 1, 1
560224, 1, 1
560225, 1, 1
560226, 1, 1
560227, 1, 1
560228, 1, 1
560229, 1, 1
560230, 1, 1
560231, 1, 1
560232, 1, 1
560233, 1, 1
560234, 1, 1
560235, 1, 1
560236, 1, 1
560237, 1, 1
560238, 1, 1
560239, 1, 1
560240, 1, 1
560241, 1, 1
560242, 1, 1
560243, 1, 1
560244, 1, 1
560245, 1, 1
560246, 1, 1
560247, 1, 1
560248, 1, 1
560249, 1, 1
560250, 1, 1
560251, 1, 1
560252, 1, 1
560253, 1, 1
560254, 8, 1
560255, 1, 1
560256, 1, 1
560257, 1, 1
560258, 1, 1
560259, 1, 1
560260, 1, 1
560261, 1, 1
560262, 1, 1
560263, 1, 1
560264, 1, 1
560265, 1, 1
560266, 1, 1
560267, 1, 1
560268, 1, 1
560269, 1, 1
560270, 1, 1
560271, 1, 1
560272, 1, 1
560273, 1, 1
560274, 1, 1
560275, 1, 1
560276, 1, 1
560277, 1, 1
560278, 1, 1
560279, 1, 1
560280, 1, 1
560281, 1, 1
560282, 1, 1
560283, 1, 1
560284, 8, 1
560285, 1, 1
560286, 1, 1
560287, 1, 1
560288, 1, 1
560289, 1, 1
560290, 1, 1
560291, 1, 1
560292, 1, 1
560293, 1, 1
560294, 1, 1
560295, 1, 1
560296, 1, 1
560297, 1, 1
560298, 1, 1
560299, 1, 1
560300, 1, 1
560301, 1, 1
560302, 1, 1
560303, 1, 1
560304, 1, 1
560305, 1, 1
560306, 1, 1
560307, 1, 1
560308, 1, 1
560309, 1, 1
560310, 1, 1
560311, 1, 1
560312, 1, 1
560313, 1, 1
560314, 1, 1
560315, 8, 1
560316, 1, 1
560317, 1, 1
560318, 1, 1
560319, 1, 1
560320, 1, 1
560321, 1, 1
560322, 1, 1
560323, 1, 1
560324, 1, 1
560325, 1, 1
560326, 1, 1
560327, 1, 1
560328, 1, 1
560329, 1, 1
560330, 1, 1
560331, 1, 1
560332, 1, 1
560333, 1, 1
560334, 1, 1
560335, 8, 1
560336, 1, 1
560337, 1, 1
560338, 1, 1
560339, 8, 1
560340, 1, 1
560341, 1, 1
560342, 1, 1
560343, 1, 1
560344, 1, 1
560345, 1, 1
560346, 1, 1
560347, 1, 1
560348, 1, 1
560349, 8, 1
560350, 1, 1
560351, 1, 1
560352, 1, 1
560353, 1, 1
560354, 1, 1
560355, 1, 1
560356, 1, 1
560357, 1, 1
560358, 1, 1
560359, 1, 1
560360, 1, 1
560361, 1, 1
560362, 1, 1
560363, 1, 1
560364, 1, 1
560365, 8, 1
560366, 1, 1
560367, 1, 1
560368, 1, 1
560369, 1, 1
560370, 1, 1
560371, 1, 1
560372, 1, 1
560373, 1, 1
560374, 1, 1
560375, 1, 1
560376, 1, 1
560377, 1, 1
560378, 1, 1
560379, 1, 1
560380, 1, 1
560381, 1, 1
560382, 1, 1
560383, 1, 1
560384, 1, 1
560385, 1, 1
560386, 1, 1
560387, 1, 1
560388, 1, 1
560389, 1, 1
560390, 1, 1
560391, 1, 1
560392, 1, 1
560393, 1, 1
560394, 1, 1
560395, 1, 1
560396, 8, 1
560397, 1, 1
560398, 1, 1
560399, 1, 1
560400, 1, 1
560401, 1, 1
560402, 1, 1
560403, 1, 1
560404, 1, 1
560405, 1, 1
560406, 1, 1
560407, 1, 1
560408, 1, 1
560409, 1, 1
560410, 1, 1
560411, 1, 1
560412, 1, 1
560413, 1, 1
560414, 1, 1
560415, 1, 1
560416, 1, 1
560417, 1, 1
560418, 1, 1
560419, 1, 1
560420, 8, 1
560421, 1, 1
560422, 1, 1
560423, 1, 1
560424, 1, 1
560425, 1, 1
560426, 1, 1
560427, 1, 1
560428, 1, 1
560429, 1, 1
560430, 8, 1
560431, 1, 1
560432, 1, 1
560433, 8, 1
560434, 1, 1
560435, 1, 1
560436, 1, 1
560437, 1, 1
560438, 1, 1
560439, 1, 1
560440, 1, 1
560441, 1, 1
560442, 1, 1
560443, 1, 1
560444, 1, 1
560445, 1, 1
560446, 1, 1
560447, 1, 1
560448, 1, 1
560449, 1, 1
560450, 1, 1
560451, 1, 1
560452, 1, 1
560453, 1, 1
560454, 1, 1
560455, 1, 1
560456, 1, 1
560457, 1, 1
560458, 1, 1
560459, 1, 1
560460, 1, 1
560461, 1, 1
560462, 1, 1
560463, 1, 1
560464, 1, 1
560465, 1, 1
560466, 1, 1
560467, 1, 1
560468, 1, 1
560469, 1, 1
560470, 1, 1
560471, 1, 1
560472, 1, 1
560473, 1, 1
560474, 1, 1
560475, 1, 1
560476, 1, 1
560477, 1, 1
560478, 1, 1
560479, 1, 1
560480, 1, 1
560481, 1, 1
560482, 1, 1
560483, 1, 1
560484, 1, 1
560485, 1, 1
560486, 1, 1
560487, 1, 1
560488, 1, 1
560489, 1, 1
560490, 1, 1
560491, 1, 1
560492, 1, 1
560493, 1, 1
560494, 1, 1
560495, 1, 1
560496, 1, 1
560497, 1, 1
560498, 1, 1
560499, 1, 1
560500, 1, 1
560501, 1, 1
560502, 1, 1
560503, 1, 1
560504, 1, 1
560505, 1, 1
560506, 8, 1
560507, 1, 1
560508, 1, 1
560509, 1, 1
560510, 1, 1
560511, 1, 1
560512, 1, 1
560513, 1, 1
560514, 8, 1
560515, 1, 1
560516, 1, 1
560517, 1, 1
560518, 1, 1
560519, 1, 1
560520, 1, 1
560521, 1, 1
560522, 1, 1
560523, 1, 1
560524, 1, 1
560525, 1, 1
560526, 1, 1
560527, 1, 1
560528, 1, 1
560529, 1, 1
560530, 1, 1
560531, 1, 1
560532, 1, 1
560533, 1, 1
560534, 1, 1
560535, 1, 1
560536, 1, 1
560537, 1, 1
560538, 1, 1
560539, 1, 1
560540, 1, 1
560541, 1, 1
560542, 8, 1
560543, 1, 1
560544, 1, 1
560545, 1, 1
560546, 1, 1
560547, 1, 1
560548, 1, 1
560549, 1, 1
560550, 1, 1
560551, 1, 1
560552, 1, 1
560553, 1, 1
560554, 1, 1
560555, 1, 1
560556, 1, 1
560557, 1, 1
560558, 1, 1
560559, 1, 1
560560, 1, 1
560561, 1, 1
560562, 1, 1
560563, 1, 1
560564, 1, 1
560565, 1, 1
560566, 1, 1
560567, 1, 1
560568, 1, 1
560569, 1, 1
560570, 1, 1
560571, 1, 1
560572, 1, 1
560573, 1, 1
560574, 1, 1
560575, 1, 1
560576, 1, 1
560577, 1, 1
560578, 1, 1
560579, 1, 1
560580, 1, 1
560581, 8, 1
560582, 1, 1
560583, 1, 1
560584, 1, 1
560585, 1, 1
560586, 1, 1
560587, 1, 1
560588, 1, 1
560589, 1, 1
560590, 1, 1
560591, 1, 1
560592, 1, 1
560593, 1, 1
560594, 1, 1
560595, 1, 1
560596, 1, 1
560597, 1, 1
560598, 1, 1
560599, 8, 1
560600, 1, 1
560601, 1, 1
560602, 1, 1
560603, 1, 1
560604, 1, 1
560605, 1, 1
560606, 1, 1
560607, 1, 1
560608, 1, 1
560609, 1, 1
560610, 1, 1
560611, 1, 1
560612, 1, 1
560613, 8, 1
560614, 1, 1
560615, 1, 1
560616, 1, 1
560617, 1, 1
560618, 1, 1
560619, 1, 1
560620, 1, 1
560621, 1, 1
560622, 1, 1
560623, 1, 1
560624, 1, 1
560625, 1, 1
560626, 1, 1
560627, 1, 1
560628, 1, 1
560629, 1, 1
560630, 1, 1
560631, 1, 1
560632, 1, 1
560633, 1, 1
560634, 1, 1
560635, 1, 1
560636, 1, 1
560637, 1, 1
560638, 1, 1
560639, 1, 1
560640, 1, 1
560641, 1, 1
560642, 1, 1
560643, 1, 1
560644, 1, 1
560645, 1, 1
560646, 1, 1
560647, 1, 1
560648, 1, 1
560649, 1, 1
560650, 1, 1
560651, 1, 1
560652, 1, 1
560653, 1, 1
560654, 1, 1
560655, 1, 1
560656, 1, 1
560657, 1, 1
560658, 1, 1
560659, 1, 1
560660, 1, 1
560661, 1, 1
560662, 1, 1
560663, 1, 1
560664, 1, 1
560665, 1, 1
560666, 8, 1
560667, 1, 1
560668, 1, 1
560669, 1, 1
560670, 1, 1
560671, 1, 1
560672, 1, 1
560673, 1, 1
560674, 1, 1
560675, 1, 1
560676, 1, 1
560677, 1, 1
560678, 1, 1
560679, 1, 1
560680, 1, 1
560681, 1, 1
560682, 1, 1
560683, 1, 1
560684, 1, 1
560685, 1, 1
560686, 1, 1
560687, 1, 1
560688, 1, 1
560689, 1, 1
560690, 8, 1
560691, 1, 1
560692, 1, 1
560693, 1, 1
560694, 1, 1
560695, 1, 1
560696, 1, 1
560697, 1, 1
